pair_id,tag,band,song,url,desc,category1,category2,source,score,comment
p096,hello_happy_world__155,hello_happy_world,はいよろこんで (Cover),https://youtu.be/BHC1CKcSf50,"다른 사람을 위해 기꺼이 나서지만, 끊임없이 떠오르는 어두운 기억과 불안을 마주하며 희망을 찾아 나아가는 갈등의 여정이다.",절망,희망,transcript,,
p097,morfonica__201,morfonica,Secret Dawn,https://youtu.be/eWqv5RB6jng,어둠을 지나 빛을 맞이하며 서로의 비밀과 약속 속에서 따뜻한 연대와 희망을 되새기는 이야기.,희망,따뜻함,transcript,,
p098,raise_a_suilen__507,raise_a_suilen,-N-E-M-E-S-I-S-,https://youtu.be/caxxCfDdklI,"이 노래는 불확실한 미래에 대한 불안과 절망, 그리고 그것을 극복하고 성장해 나가려는 의지와 희망을 표현하고 있다.",불안,희망,transcript,,
p099,roselia__594,roselia,Keep Heart,https://youtu.be/0e9gzU4spFU,"이 노래는 불확실한 미래와 어려움 속에서도 자신의 신념을 잃지 않고 성장하며, 타인과의 진정한 연결을 통해 위로와 용기를 얻는 과정을 그린다.",불안,성장,transcript,,
p100,ave_mujica__074,ave_mujica,Imprisoned XII,https://youtu.be/0YNMV7xljD4,사랑하는 사람을 잃은 후에 남은 사람은 깊은 슬픔과 후회에 빠져서 그 사람을 다시 얻으려는 절실함을 느끼고 있다.,슬픔,절실함,transcript,5,적절한 묘사. 어쿠스틱 사운드와 어우러지면서 그러한 감정이 배로 부각되는 곡.
p101,poppin_party__450,poppin_party,Chu Chueen!,https://youtu.be/5j2a4m1OQsg,"이 곡은 힘든 상황에서 벗어나기 위해 스스로를 독려하고, 곁에 있는 누군가에게 용기를 북돋아주며, 결국에는 그 어려움을 함께 극복하고 더 강해지자는 희망찬 메시지를 전한다.",용기,희망,transcript,,
p102,mugendai_mutype__246,mugendai_mutype,TRASH LIFE,https://youtu.be/oD74b35UNVc,"오랫동안 혼자 살아온 주인공이 자신을 받아주고 변화시켜 주는 존재를 만나, 절망과 외로움을 딛고 새로운 빛과 희망을 찾아 나아간다.",외로움,희망,transcript,,
p103,pastel_palettes__346,pastel_palettes,Sparkling Daydream (Cover),https://youtu.be/cWaspJSp51g,이 곡은 두 사람이 운명적으로 끌려가고 서로에게 빠져드는 과정을 통해 진정한 사랑과 현실을 받아들이는 여정을 노래한다.,설렘,운명,transcript,,
p104,roselia__571,roselia,BLACK SHOUT,https://youtu.be/MmnU-s1TdsI,어둠과 불안이 가득한 세상을 자신만의 색으로 채우고자 하는 의지와 결심이 담긴 노래이다.,의지,자유,transcript,4,고딕 락 사운드가 어둠 속에서도 자신의 의지와 결단을 관철하겠다는 느낌을 전달하는 곡. 그러나 자유는 크게 연관없다고 생각됨.
p105,poppin_party__413,poppin_party,HAPPY HAPPY PARTY!,https://youtu.be/c0brvCZdxeg,설렘과 행복이 가득한 파티에서 사랑과 우정을 나누며 함께하는 기쁨을 노래하는 곡이다.,행복,설렘,transcript,,
p106,pastel_palettes__359,pastel_palettes,アイドル (Cover),https://youtu.be/cJBTmzjJzU8,완벽한 외면을 가진 아이돌이 자신의 비밀을 숨긴 채 사랑과 욕망의 감정을 탐구하며 진정한 사랑과 자아를 찾아가는 과정,욕망,비밀,transcript,,
p107,roselia__595,roselia,Original Call,https://youtu.be/Rfw6OoJj3Cw,"이 곡은 자기 자신의 내면과 직관에 귀 기울이며, 스스로가 답을 찾고 진정한 자신을 추구하는 과정을 통해 희망과 긍정적인 미래를 모색하는 여정을 노래한다.",희망,자기 발견,transcript,,
p108,afterglow__069,afterglow,Part of the Life,https://youtu.be/O3ZcEs4b-uw,함께 걸어온 시간과 경험을 통해 서로를 이해하고 지지하며 앞으로도 함께 가고 싶은 마음을 표현한다.,희망,감동,transcript,,
p109,raise_a_suilen__517,raise_a_suilen,しゅわりん☆どり～みん,https://youtu.be/xFat9vDHNJE,밝고 신나는 꿈과 행복에 대한 이야기가 담긴 가사가 전반적으로 기쁨과 설렘을 표현하고 있다.,행복,설렘,transcript,,
p110,hello_happy_world__141,hello_happy_world,ボクらの夏's☆ショーたいむっ！！,https://youtu.be/Wi9V_T-igiw,여름 햇살 가득한 해변에서 친구와 함께 신나게 뛰놀며 자유롭고 행복한 순간을 만끽한다.,열정,청량,transcript,,
p111,afterglow__015,afterglow,ランブリングメモリー,https://youtu.be/vRHfyDdge6s,사랑과 추억이 가득한 순간들을 통해 永遠한 우정을 간직하고 앞으로도 함께하겠다는 마음을 표현한다.,우정,사랑,transcript,,
p112,mygo__294,mygo,雑踏、僕らの街 (Cover),https://youtu.be/9fH4DBvi5pE,변함없는 부패의 도시에서 포기하고 싶지만 스스로 손을 내밀어 살아가려는 절망과 저항의 여정이다.,절망,저항,transcript,,
p113,roselia__603,roselia,鳥の詩,https://youtu.be/Y5CTSrakFlY,"이 노래는 어린 시절의 순수함과 희망을 그리며, 시간의 흐름과 변화에도 불구하고 잊지 못하는 추억과 우정의 중요성을 노래한다.",희망,그리움,transcript,,
p114,roselia__582,roselia,R,https://youtu.be/ZqdMPCDsCeE,"이 곡은 어려움과 도전 속에서도 자신의 의지를 잃지 않고 앞으로 나아가며, 영원히 지속되는 감정과 연결된 여정을 노래한다.",희망,결의,transcript,,
p115,poppin_party__427,poppin_party,夏に閉じこめて,https://youtu.be/02n9fIuuew8,"이 곡은 여름밤의 추억과 그리움을 노래하며, 잊고 싶은 감정들을 어떻게든 간직하고자 하는 마음을 표현한다.",그리움,추억,transcript,,
p116,poppin_party__481,poppin_party,DAYS of DASH (Cover),https://youtu.be/dGAFk19MN6Q,"이 노래는 불확실한 미래에 대한 불안과 두려움을 느끼지만, 희망과 꿈을 포기하지 않고 앞으로 나아가려는 의지와 열망을 표현하고 있다.",불안,희망,transcript,,
p117,mygo__267,mygo,春日影 (MyGO!!!!! ver.),https://youtu.be/NycFr6D6DSw,"차가운 고독 속에서 절망과 갈망을 품던 나는, 사랑과 위로를 만나 비록 아프지만 따뜻한 희망을 되찾는다.",고독,희망,transcript,,
p118,mygo__282,mygo,回層浮,https://youtu.be/ZPB6sJ0ehOI,"깊은 어둠 속에서 자신만의 외침과 눈물로 존재를 탐색하며, 잃어버린 과거와 닿을 수 없는 미래 사이에서 희망을 찾아 나아가는 고독한 여정이다.",고독,희망,transcript,,
p119,mugendai_mutype__241,mugendai_mutype,Dream Voyage,https://youtu.be/fDnYCRzvCco,함께 새로운 세상을 향해 나아가며 꿈과 행복을 찾아 성장하는 여정을 그린다.,희망,모험,transcript,,
p120,roselia__625,roselia,VIOLET LINE,https://youtu.be/-yVtSiKoc1c,"이 곡은 혼자가 아닌 함께하는 삶을 강조하며, 불평등과 어려움 속에서도 서로를 지지하고 자유롭게 자신의 길을 찾도록 격려하는 메시지를 전달한다.",자유,연대,transcript,,
p121,pastel_palettes__315,pastel_palettes,Wonderland Girl,https://youtu.be/i_pkiVx3dWo,자신만의 특별함을 받아들이며 환상적인 세계에서 설레는 사랑과 즐거움을 만끽한다.,특별함,환희,transcript,,
p122,poppin_party__459,poppin_party,勇気Limit！,https://youtu.be/HNpDj7g9Fd0,이 곡은 스스로에게 한계를 설정하고 두려워하는 마음을 극복하여 자신의 가능성을 넓히고 꿈을 향해 도전하자는 메시지를 전달하는 노래이다.,도전,극복,transcript,,
p123,ave_mujica__077,ave_mujica,顔,https://youtu.be/cVfQBLdIUXk,"이 곡은 외로운 감정과 진정성의 부족을 표현하며, 가사 전체를 지배하는 감정은 외로움과 허무함이 서로 얽혀있다.",외로움,허무함,transcript,,
p124,poppin_party__462,poppin_party,NO GIRL NO CRY (Poppin'Party Ver.),https://youtu.be/uBLg7gB5FiM,"이 곡은 두 여성의 우정과 경쟁을 통해 성장하고, 서로를 지지하며 꿈을 향해 나아가는 이야기를 감동과 설렘으로 표현하고 있다.",우정,성장,transcript,,
p125,raise_a_suilen__546,raise_a_suilen,OUTSIDER RODEO,https://youtu.be/gSVSgtA9ke4,"자신과 타인의 가치를 인정하고 함께 성장하며, 인생의 진정한 의미를 찾고자 하는 내적 여정을 통해 희망과 자신감을 얻는 이야기",희망,성장,transcript,,
p126,raise_a_suilen__510,raise_a_suilen,Domination to world,https://youtu.be/41K7ic6HN4E,"이 곡은 내면의 충동과 갈등을 극복하고, 자신의 길을 찾아가는 과정에서의 고뇌와 다짐을 표현한다.",좌절,각성,transcript,,
p127,afterglow__059,afterglow,プライド革命 (Cover),https://youtu.be/zvvFpagDgeY,"곡은 주변의 벽을 뚫고 앞으로 나아가기 위해 자신을 믿고 앞으로 나아가는 내용을 담고 있으며, 곡의 서사는 자신이 믿고 앞으로 나아가는 과정을 표현하고 있다.",희망,불안,transcript,,
p128,pastel_palettes__345,pastel_palettes,奏（かなで） (Cover),https://youtu.be/7ivdiNcTRmA,성장과 이별의 아쉬움을 느끼며도 끊어지지 않는 연결을 추구하는 마음을 노래한다.,그리움,희망,transcript,,
p129,ave_mujica__089,ave_mujica,Ether,https://youtu.be/z6k7YIIZ6Hk,"삶의 진정한 의미와 가치를 찾는 여정에서 자신의 본질과 빛을 발견하고, 그 빛을 통해 자신을 실현하는 과정을 표현한다.",빛,자아,transcript,,
p130,ave_mujica__095,ave_mujica,Sophie,https://youtu.be/ivXQ21xDHfE,"이 곡은 사랑과 欲望의 혼란스러운 감정으로 가득 차 있으며, 상대방에게서 벗어나고 싶지만 끌리는 감정의 충돌을 표현한다.",혼란,절망,transcript,,
p131,mugendai_mutype__253,mugendai_mutype,エンプティパペット,https://youtu.be/xosxYF29mvk,무대 위에서 가면을 쓰고 살아가며 정체성을 잃은 채 진실된 자신을 찾고 싶어 하는 고통과 갈망이 뒤섞인 이야기,고통,갈망,transcript,,
p132,poppin_party__441,poppin_party,大好き！,https://youtu.be/NW5DnKrpr8M,"이 곡은 사랑과 감사의 감정을 통해 삶의 동반자와의 깊은 관계를 되돌아보고, 그들에게 받은 사랑과 지지를 인정하며, 자신의 감사의 마음을 표현하고 상대방에게 전하고자 하는 내용을 담고 있다.",사랑,감사,transcript,,
p133,raise_a_suilen__527,raise_a_suilen,R･I･O･T (ライブ / アンコール),https://youtu.be/eyjb_cL2nag,이 곡은 마지막으로 최고의 에너지를 발휘하여 승리를 쟁취하려는 열망과 결의에 찬 메시지를 전한다.,열정,승리,transcript,,
p134,roselia__591,roselia,Song I am.,https://youtu.be/Kohn9PRanoY,"불확실한 세계에서 자신의 존재를 희생하여 일어서고, 과거를 돌아보지 않고 앞으로 나아가며 영원히 살고자 하는 의지와 감사를 표현하는 곡이다.",희망,결의,transcript,,
p135,pastel_palettes__306,pastel_palettes,天下トーイツ A to Z☆,https://youtu.be/rL-CITfYnV8,우리는 포기하지 않고 서로를 믿으며 꿈과 사랑을 향해 전진한다.,결연,희망,transcript,,
p136,pastel_palettes__316,pastel_palettes,ゼッタイ宣言～Recital～,https://youtu.be/LoW3xxuewLc,혼란스러운 감정 속에서도 포기하지 않고 사랑과 즐거움을 찾아 활기차게 나아가는 이야기,희망,열정,transcript,,
p137,mygo__290,mygo,聿日箋秋,https://youtu.be/dKPye_tGXFM,"불확실한 길을 헤매며 상처와 두려움을 품지만, 사랑과 연결을 찾기 위해 앞으로 나아가는 갈망과 희망을 노래한다.",갈망,희망,transcript,,
p138,afterglow__050,afterglow,DAY×DAY (Cover),https://youtu.be/kSVcNXz21RY,"이 곡은 자신의 꿈과 희망을 위해 계속해서 노력하고, 실패와 어려움에도 불구하고 절대 포기하지 않으며, 자신을 믿고 앞으로 나아가는 강한 의지와 결심을 담고 있다.",의지,희망,transcript,,
p139,roselia__644,roselia,海色 (Cover),https://youtu.be/ohmlUNGuGP0,이 곡은 불확실한 미래와 고통 속에서도 희망을 잃지 않고 사랑과 꿈을 추구하는 서사를 그리고 있다.,절망,희망,transcript,,
p140,roselia__585,roselia,Safe and Sound,https://youtu.be/0Hj-eXZzL90,"이 노래는 이상과 현실 사이에서 갈등하며 꿈을 추구하고, 어려움을 극복하고, 진정한 자신을 찾아가며 형성되는 소중한 인연과 사랑의 감정을 표현한다.",희망,그리움,transcript,,
p141,pastel_palettes__360,pastel_palettes,secret base ～君がくれたもの～ (Cover),https://youtu.be/itCnoApRdqU,"여름의 끝과 함께한 두 사람의 꿈과 희망, 그리고 영원한 이별과 그리움을 통해 시간과 공간을 초월한 깊은 우정의 감정을 되돌아본다.",그리움,희망,transcript,,
p142,hello_happy_world__174,hello_happy_world,ダーリンダンス (Cover),https://youtu.be/rf9zk-2d1kU,사랑을 갈구하지만 스스로의 무력함과 혼란에 사로잡혀 허무함을 느끼는 갈등적인 심정.,외로움,혼란,transcript,,
p143,raise_a_suilen__530,raise_a_suilen,STRAY CERBERUS,https://youtu.be/e_5VjvDrHz8,"이 곡은 사랑과 상실, 자아 발견의 과정을 통해 내면의 갈등과 감정의 혼란을 경험하며, 자신의 정체성과 존재에 대해 탐색하는 서사를 그리고 있다.",고뇌,상실,transcript,,
p144,poppin_party__398,poppin_party,NO GIRL NO CRY/Poppin'Party Ver.,https://youtu.be/D1ONxAWcbGE,"이 곡은 두 여성의 우정과 경쟁, 그리고 성장을 다루며, 어려움 속에서도 서로를 지지하고 함께 꿈을 향해 나아가는 이야기를 노래한다.",우정,성장,transcript,,
p145,mygo__297,mygo,ノンブレス・オブリージュ (Cover),https://youtu.be/cdVOlppDwFo,"세상의 허위와 모순 속에서 타인에게 인정받으려는 압박에 지쳐, 소중한 사람과 진정한 연결을 갈망하지만 깊은 절망과 무력감에 사로잡힌다.",절망,연결,transcript,,
p146,roselia__601,roselia,ROZEN HORIZON,https://youtu.be/8Cygbjd1h8Y,"이 곡은 고난과 좌절을 극복하고 자신의 꿈과 이상을 향해 끊임없이 도전하며, 희망과 용기를 잃지 않는 삶의 의지와 열정을 표현하고 있다.",희망,도전,transcript,,
p147,afterglow__056,afterglow,天ノ弱 (Cover),https://youtu.be/Rs6BXRn3noE,"이 곡은 과거의 관계를 회상하며, 다시 돌아갈 수 있다면 더 이상의 것을 바라는 것이 없다는 감정과, 현재의 혼란스러운 마음을 표현하며, 진실한 감정을 찾고자 하는 서사를 담고 있다.",혼란,회상,transcript,,
p148,morfonica__217,morfonica,音がえしのセレナーデ,https://youtu.be/sUaDAY9u4y8,"끝없는 어둠 속을 헤매다 감사와 희망을 품고 스스로를 믿으며 앞으로 나아가, 소중한 사람들과 세상을 지키겠다는 결심을 다지는 이야기이다.",희망,감사,transcript,,
p149,mygo__275,mygo,孤壊牢,https://youtu.be/x56aIq5BDQU,"자신이 다른 존재임을 느끼면서도 무리 속에 끼워져 허무와 고통을 겪으며, 결국 스스로를 잃은 채 외로움과 절망에 빠지는 과정을 그린다.",소외,절망,transcript,,
p150,various_artists__105,various_artists,CiRCLE THANKS MUSiC♪,https://youtu.be/P6o2SIJAxWw,"삶의 여정에서 친구와 함께하면 어려움도 즐길 수 있고, 약속을 지키며 앞으로 나아가면 새로운景色과 자신감을 얻을 수 있다.",친구,자신감,transcript,,
p151,mugendai_mutype__247,mugendai_mutype,新人類は仮想世界の夢を見るか?,https://youtu.be/zFsTGz60TLY,"삶의 압박과 무의미함을 마주하면서도 새로운 나를 찾아 나아가, 아름다움과 희망을 믿는 갈망이다.",희망,고뇌,transcript,,
p152,pastel_palettes__349,pastel_palettes,サインはB (Cover),https://youtu.be/pe-Hf4LBNu4,"외향적인 삶과 자신감의 성취를 갈망하며, 진정한 지지자와의 연결을 통해 두려움을 극복하고 자신의 가치를 인정받는 여정.",자신감,지지,transcript,,
p153,mygo__299,mygo,猛独が襲う (Cover),https://youtu.be/DHxVK6DGqxk,"시간 속에서 숨을 이어가며 타인에게 기대지만, 지지와 감정이 사라지는 고독과 내면의 고통 속에서 의미와 위안을 찾으려 애쓰는 모습이다.",고독,고통,transcript,,
p154,hello_happy_world__162,hello_happy_world,きゅうくらりん (Cover),https://youtu.be/2WVpP1DEQMk,"자신이 느끼는 불안과 허무 속에서 진정한 행복을 찾으려 애쓰지만, 끊임없는 두려움과 고독에 사로잡힌 채 방황한다.",불안,고독,transcript,,
p155,roselia__636,roselia,ファタール (Cover),https://youtu.be/B8Twg8j4a1A,"이 노래는 사랑과 상실, 그리고 그것이 가져오는 고통과 괴로움을 통해 삶의 의미와 사랑의 중요성을 탐구하는 서사를 담고 있다.",절망,사랑,transcript,,
