variant,query_id,trial,parse_success,raw_json,start_energy,end_energy,stage_count,stage_energies,resolved_energies
candidate_AB,C1,4,True,"{""brightness"": -0.5, ""start_energy"": 0.15, ""end_energy"": 0.15, ""stage_count"": 2, ""target_minutes"": null, ""interpretation_summary"": ""조용하고 잔잔한 분위기의 음악으로 하루를 시작하는 시간"", ""tags"": [""조용"", ""잔잔"", ""수면"", ""집중""], ""song_type"": ""all"", ""same_as_previous"": false}",0.15,0.15,2.0,,"[0.15, 0.15]"
candidate_AB,C2,0,True,"{""brightness"": 1.0, ""start_energy"": 0.7, ""end_energy"": 0.85, ""stage_count"": 3, ""target_minutes"": 120, ""interpretation_summary"": ""신나는 파티 분위기, 즐거운 밤을 위한 음악"", ""tags"": [""파티"", ""신나"", ""즐거운"", ""밤""], ""song_type"": ""all"", ""same_as_previous"": false}",0.7,0.85,3.0,,"[0.7, 0.7749999999999999, 0.85]"
candidate_AB,C2,1,True,"{""brightness"": 1.0, ""start_energy"": 0.7, ""end_energy"": 0.9, ""stage_count"": 3, ""target_minutes"": 120, ""interpretation_summary"": ""신나는 파티 분위기, 즐거운 밤을 함께하는 노래"", ""tags"": [""파티"", ""신나"", ""밝은""], ""song_type"": ""all"", ""same_as_previous"": false}",0.7,0.9,3.0,,"[0.7, 0.8, 0.9]"
candidate_AB,C2,2,True,"{""brightness"": 1.0, ""start_energy"": 0.7, ""end_energy"": 0.9, ""stage_count"": 3, ""target_minutes"": 120, ""interpretation_summary"": ""신나는 파티 분위기로 밤을 즐겁게 보낸다"", ""tags"": [""파티"", ""신난다"", ""밝은"", ""에너지""], ""song_type"": ""all"", ""same_as_previous"": false}",0.7,0.9,3.0,,"[0.7, 0.8, 0.9]"
candidate_AB,C2,3,True,"{""brightness"": 1.0, ""start_energy"": 0.7, ""end_energy"": 0.9, ""stage_count"": 3, ""target_minutes"": 120, ""interpretation_summary"": ""신나는 파티 분위기로 밤을 즐기다"", ""tags"": [""파티"", ""신나는"", ""밝은"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.7,0.9,3.0,,"[0.7, 0.8, 0.9]"
candidate_AB,C2,4,True,"{""brightness"": 1.0, ""start_energy"": 0.7, ""end_energy"": 0.8, ""stage_count"": 3, ""target_minutes"": 120, ""interpretation_summary"": ""신나는 파티 분위기, 즐거운 밤을 위한 노래"", ""tags"": [""파티"", ""신나"", ""밝은"", ""즐거운""], ""song_type"": ""all"", ""same_as_previous"": false}",0.7,0.8,3.0,,"[0.7, 0.75, 0.8]"
candidate_AB,C3,0,True,"{""brightness"": 0.7, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 3, ""target_minutes"": 60, ""interpretation_summary"": ""주말을 여는 즐거운 드라이브, 점점 달아오르는 기분"", ""tags"": [""드라이브"", ""설렘"", ""주말"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,3.0,,"[0.2, 0.5, 0.8]"
candidate_AB,C3,1,True,"{""brightness"": 0.5, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 60, ""interpretation_summary"": ""주말을 여는 느린 시작, 점점 달아오르는 드라이브의 설렘과 즐거움"", ""tags"": [""드라이브"", ""설렘"", ""주말"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,4.0,,"[0.2, 0.4, 0.6000000000000001, 0.8]"
candidate_AB,C3,2,True,"{""brightness"": 0.7, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 60, ""interpretation_summary"": ""주말을 여는 즐거운 드라이브, 점점 달아오르는 기분"", ""tags"": [""드라이브"", ""설렘"", ""주말"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,4.0,,"[0.2, 0.4, 0.6000000000000001, 0.8]"
candidate_AB,C3,3,True,"{""brightness"": 0.7, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 60, ""interpretation_summary"": ""주말을 여는 즐거운 드라이브, 점점 달아오르는 기분"", ""tags"": [""드라이브"", ""주말"", ""고조되는"", ""신나지다""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,4.0,,"[0.2, 0.4, 0.6000000000000001, 0.8]"
candidate_AB,C3,4,True,"{""brightness"": 0.7, ""start_energy"": 0.3, ""end_energy"": 0.85, ""stage_count"": 3, ""stage_energies"": [0.3, 0.7, 0.85], ""target_minutes"": 60, ""interpretation_summary"": ""주말을 여는 즐거운 드라이브, 점점 달아오르는 한 시간"", ""tags"": [""드라이브"", ""설렘"", ""주말"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.85,3.0,"[0.3, 0.7, 0.85]","[0.3, 0.7, 0.85]"
candidate_AB,D1,0,True,"{""brightness"": 0.8, ""start_energy"": 0.3, ""end_energy"": 0.5, ""stage_count"": 3, ""stage_energies"": [0.3, 0.7, 0.5], ""target_minutes"": 40, ""interpretation_summary"": ""러닝을 위한 준비와 본 운동, 마지막으로 스트레칭으로 완성하는 플레이리스트"", ""tags"": [""러닝"", ""준비운동"", ""본운동"", ""스트레칭""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.5,3.0,"[0.3, 0.7, 0.5]","[0.3, 0.7, 0.5]"
candidate_AB,D1,1,True,"{""brightness"": 0.7, ""start_energy"": 0.3, ""end_energy"": 0.4, ""stage_count"": 3, ""stage_energies"": [0.3, 0.7, 0.4], ""target_minutes"": 40, ""interpretation_summary"": ""러닝을 위한 준비와 본 운동, 마무리 스트레칭으로 가득한 플레이리스트"", ""tags"": [""러닝"", ""스트레칭"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.4,3.0,"[0.3, 0.7, 0.4]","[0.3, 0.7, 0.4]"
candidate_AB,D1,2,True,"{""brightness"": 0.8, ""start_energy"": 0.3, ""end_energy"": 0.85, ""stage_count"": 3, ""stage_energies"": [0.3, 0.7, 0.85], ""target_minutes"": 40, ""interpretation_summary"": ""준비운동으로 시작해 점점 달아오르는 에너지로 본운동을 이끌고, 마무리하는 스트레칭으로 피로를 풀어주는 러닝 플레이리스트"", ""tags"": [""러닝"", ""준비운동"", ""본운동"", ""스트레칭"", ""달아오르는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.85,3.0,"[0.3, 0.7, 0.85]","[0.3, 0.7, 0.85]"
candidate_AB,D1,3,True,"{""brightness"": 0.8, ""start_energy"": 0.3, ""end_energy"": 0.5, ""stage_count"": 3, ""stage_energies"": [0.3, 0.7, 0.4], ""target_minutes"": 40, ""interpretation_summary"": ""러닝을 위한 준비와 본 운동, 마무리까지 함께하는 에너지 있는 플레이리스트"", ""tags"": [""러닝"", ""준비운동"", ""본운동"", ""스트레칭""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.5,3.0,"[0.3, 0.7, 0.4]","[0.3, 0.7, 0.4]"
candidate_AB,D1,4,True,"{""brightness"": 0.7, ""start_energy"": 0.3, ""end_energy"": 0.85, ""stage_count"": 3, ""target_minutes"": 40, ""stage_energies"": [0.3, 0.7, 0.85], ""interpretation_summary"": ""러닝을 위한 준비와 본 운동, 마무리까지의 스트레칭을 담은 플레이리스트"", ""tags"": [""러닝"", ""스트레칭"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.85,3.0,"[0.3, 0.7, 0.85]","[0.3, 0.7, 0.85]"
baseline,E1,0,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 20, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악, 마음을 진정시키는 편안한 분위기"", ""tags"": [""힘들다"", ""위로"", ""편안"", ""달라지지 않는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
baseline,E1,1,True,"{""brightness"": -0.2, ""start_energy"": 0.15, ""end_energy"": 0.15, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악, 조용한 마음을 되찾는 시간"", ""tags"": [""힘들었어"", ""위로"", ""따뜻함"", ""조용함""], ""song_type"": ""all"", ""same_as_previous"": false}",0.15,0.15,2.0,,"[0.15, 0.15]"
baseline,E1,2,True,"{""brightness"": 0.2, ""start_energy"": 0.15, ""end_energy"": 0.15, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악, 마음을 진정시키는 위로의 노래"", ""tags"": [""힘든하루"", ""위로"", ""따뜻한""], ""song_type"": ""all"", ""same_as_previous"": false}",0.15,0.15,2.0,,"[0.15, 0.15]"
baseline,E1,3,True,"{""brightness"": -0.2, ""start_energy"": 0.15, ""end_energy"": 0.15, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악, 마음을 진정시키는 위로의 노래"", ""tags"": [""힘들다"", ""위로"", ""따뜻함"", ""진정시키기""], ""song_type"": ""all"", ""same_as_previous"": false}",0.15,0.15,2.0,,"[0.15, 0.15]"
baseline,E1,4,True,"{""brightness"": -0.2, ""start_energy"": 0.15, ""end_energy"": 0.15, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악, 마음을 진정시키는 위로의 시간"", ""tags"": [""힘들다"", ""위로"", ""따뜻함"", ""진정시키기""], ""song_type"": ""all"", ""same_as_previous"": false}",0.15,0.15,2.0,,"[0.15, 0.15]"
baseline,E2,0,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 마무리하는 편안한 음악, 마음을 편안하게 해주는 노래로 채워집니다."", ""tags"": [""편안"", ""마음편한"", ""노래"", ""휴식""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
baseline,E2,1,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 마무리하는 편안한 음악으로 마음을 가라앉게 해줘"", ""tags"": [""편안"", ""마음가라앉기"", ""지친하루"", ""수면""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
baseline,E2,2,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 20, ""interpretation_summary"": ""지친 하루를 편안하게 보내는 음악으로, 마음을 진정시키는 소식으로"", ""tags"": [""편안"", ""마음편"", ""소식""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
baseline,E2,3,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 마무리하는 편안한 음악으로 마음을 진정시켜 주세요"", ""tags"": [""편안"", ""마음편히"", ""자연"", ""조용""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
baseline,E2,4,True,"{""brightness"": -0.8, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 마무리하는 따뜻한 음악으로 마음을 편안하게 해줘"", ""tags"": [""힘들다"", ""편안"", ""마음"", ""따뜻함""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
baseline,F1,0,True,"{""brightness"": 0.8, ""start_energy"": 0.25, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 40, ""stage_energies"": [0.3, 0.7, 0.85, 0.5], ""interpretation_summary"": ""조깅 중간에 도파민을 터뜨려주는 에너지 넘치는 플레이리스트"", ""tags"": [""조깅"", ""도파민"", ""에너지"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.25,0.8,4.0,"[0.3, 0.7, 0.85, 0.5]","[0.3, 0.7, 0.85, 0.5]"
baseline,F1,1,True,"{""brightness"": 0.8, ""start_energy"": 0.4, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""조깅 중에 도파민을 터뜨려주는 에너지 넘치는 플레이리스트"", ""tags"": [""조깅"", ""도파민"", ""에너지"", ""운동""], ""song_type"": ""all"", ""stage_energies"": [0.4, 0.6, 0.85, 0.7], ""same_as_previous"": false}",0.4,0.8,4.0,"[0.4, 0.6, 0.85, 0.7]","[0.4, 0.6, 0.85, 0.7]"
baseline,F1,2,True,"{""brightness"": 0.7, ""start_energy"": 0.35, ""end_energy"": 0.85, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""조깅 중에 도파민을 터뜨리며 고조되는 에너지를 느껴보세요"", ""tags"": [""조깅"", ""도파민"", ""고조되는"", ""운동""], ""song_type"": ""all"", ""stage_energies"": [0.3, 0.7, 0.85, 0.5], ""same_as_previous"": false}",0.35,0.85,4.0,"[0.3, 0.7, 0.85, 0.5]","[0.3, 0.7, 0.85, 0.5]"
baseline,F1,3,True,"{""brightness"": 0.8, ""start_energy"": 0.4, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 40, ""stage_energies"": [0.4, 0.6, 0.85, 0.7], ""interpretation_summary"": ""조깅 중에 도파민을 터뜨려주는 음악, 중간에 빠르게 뛰는 에너지를 끌어내는 곡들로 구성된 플레이리스트"", ""tags"": [""조깅"", ""도파민"", ""에너지"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.4,0.8,4.0,"[0.4, 0.6, 0.85, 0.7]","[0.4, 0.6, 0.85, 0.7]"
baseline,F1,4,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""조깅 중에 도파민을 터뜨려주는 에너지 넘치는 플레이리스트"", ""tags"": [""조깅"", ""도파민"", ""운동"", ""에너지""], ""song_type"": ""all"", ""stage_energies"": [0.2, 0.5, 0.8, 0.5], ""same_as_previous"": false}",0.2,0.8,4.0,"[0.2, 0.5, 0.8, 0.5]","[0.2, 0.5, 0.8, 0.5]"
baseline,F2,0,True,"{""brightness"": 0.8, ""start_energy"": 0.4, ""end_energy"": 0.7, ""stage_count"": 4, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 웨이트 트레이닝을 위한 짧은 강렬한 전력질주와 가벼운 웨이트 세트의 조화"", ""tags"": [""헬스"", ""웨이트"", ""전력질주"", ""힘들다""], ""song_type"": ""all"", ""same_as_previous"": false}",0.4,0.7,4.0,,"[0.4, 0.5, 0.6, 0.7]"
baseline,F2,1,True,"{""brightness"": 0.5, ""start_energy"": 0.25, ""end_energy"": 0.7, ""stage_count"": 4, ""target_minutes"": 30, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 짧은 전력질주를 가미한 무난한 트레이닝"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.25,0.7,4.0,,"[0.25, 0.4, 0.55, 0.7]"
baseline,F2,2,True,"{""brightness"": 0.5, ""start_energy"": 0.2, ""end_energy"": 0.4, ""stage_count"": 4, ""target_minutes"": 30, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 간간이 강한 에너지를 내뿜는 세트리스트"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.4,4.0,,"[0.2, 0.26666666666666666, 0.33333333333333337, 0.4]"
baseline,F2,3,True,"{""brightness"": 0.5, ""start_energy"": 0.25, ""end_energy"": 0.6, ""stage_count"": 4, ""target_minutes"": 30, ""interpretation_summary"": ""헬스장에서 웨이트를 하는데 짧게 전력질주하는 구간을 넣어주는 플레이리스트"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.25,0.6,4.0,,"[0.25, 0.36666666666666664, 0.4833333333333333, 0.5999999999999999]"
baseline,F2,4,True,"{""brightness"": 0.5, ""start_energy"": 0.2, ""end_energy"": 0.6, ""stage_count"": 4, ""target_minutes"": 30, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 강한 전력질주와 무난한 운동의 조화"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.6,4.0,,"[0.2, 0.33333333333333337, 0.4666666666666667, 0.6]"
candidate_A,E1,0,True,"{""brightness"": -0.4, ""start_energy"": 0.2, ""end_energy"": 0.2, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악으로 위로를 보내는 시간"", ""tags"": [""힘들다"", ""위로"", ""따뜻함"", ""힘내라""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.2,2.0,,"[0.2, 0.2]"
candidate_A,E1,1,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악으로 위로를 나누는 시간"", ""tags"": [""힘들다"", ""위로"", ""따뜻함"", ""힘내라""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_A,E1,2,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악, 마음을 진정시키는 위로의 노래"", ""tags"": [""힘들다"", ""위로"", ""따뜻한"", ""달래기""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_A,E1,3,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악, 마음을 진정시키는 위로의 노래"", ""tags"": [""힘들다"", ""위로"", ""따뜻함"", ""안정""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_A,E1,4,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악으로 위로받는 시간"", ""tags"": [""힘들다"", ""위로"", ""따뜻함"", ""고요함""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_A,E2,0,True,"{""brightness"": -0.3, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 달래는 따뜻한 음악으로 마음을 편안하게 해줘"", ""tags"": [""편안"", ""따뜻"", ""달래기""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_A,E2,1,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 마무리하는 편안한 음악으로 마음을 편안하게 해줘"", ""tags"": [""편안"", ""마음편"", ""자연"", ""저녁""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_A,E2,2,True,"{""brightness"": -0.4, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 20, ""interpretation_summary"": ""지친 하루를 마무리하는 따뜻한 음악으로 마음을 편안하게 해줘"", ""tags"": [""편안"", ""따뜻"", ""마음편한""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_A,E2,3,True,"{""brightness"": -0.3, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 20, ""interpretation_summary"": ""지친 하루를 달래는 달콤한 음악으로 마음을 편안하게 해줘"", ""tags"": [""달콤"", ""편안"", ""마음편"", ""달라지는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_A,E2,4,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 달래는 편안한 음악으로 마음을 편안하게 해줘"", ""tags"": [""편안"", ""달라지는"", ""마음편한""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_A,F1,0,True,"{""brightness"": 0.8, ""start_energy"": 0.3, ""end_energy"": 0.85, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""조깅을 하며 에너지를 끌어올리는 음악, 중간에 빠르게 뛰는 도파민을 터뜨려주는 곡들"", ""tags"": [""조깅"", ""도파민"", ""에너지"", ""운동""], ""song_type"": ""all"", ""stage_energies"": [0.3, 0.7, 0.85, 0.5]}",0.3,0.85,4.0,"[0.3, 0.7, 0.85, 0.5]","[0.3, 0.7, 0.85, 0.5]"
candidate_A,F1,1,True,"{""brightness"": 0.8, ""start_energy"": 0.3, ""end_energy"": 0.85, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""조깅을 위한 에너지 넘치는 플레이리스트, 중간에 도파민을 터뜨려주는 고조된 분위기"", ""tags"": [""조깅"", ""도파민"", ""고조"", ""에너지""], ""song_type"": ""all"", ""stage_energies"": [0.3, 0.7, 0.85, 0.5]}",0.3,0.85,4.0,"[0.3, 0.7, 0.85, 0.5]","[0.3, 0.7, 0.85, 0.5]"
candidate_A,F1,2,True,"{""brightness"": 0.8, ""start_energy"": 0.3, ""end_energy"": 0.85, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""조깅 중에 도파민을 터뜨려주는 에너지 넘치는 플레이리스트"", ""tags"": [""조깅"", ""도파민"", ""에너지"", ""운동""], ""song_type"": ""all"", ""stage_energies"": [0.3, 0.7, 0.85, 0.5]}",0.3,0.85,4.0,"[0.3, 0.7, 0.85, 0.5]","[0.3, 0.7, 0.85, 0.5]"
candidate_A,F1,3,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""조깅을 하며 에너지를 끌어올리는 음악, 중간에 빠르게 뛰는 도파민을 터뜨려주는 곡들로 구성된 플레이리스트"", ""tags"": [""조깅"", ""도파민"", ""에너지"", ""운동""], ""song_type"": ""all"", ""stage_energies"": [0.2, 0.5, 0.8, 0.5]}",0.2,0.8,4.0,"[0.2, 0.5, 0.8, 0.5]","[0.2, 0.5, 0.8, 0.5]"
candidate_A,F1,4,True,"{""brightness"": 0.7, ""start_energy"": 0.3, ""end_energy"": 0.85, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""조깅을 하며 에너지를 끌어올리는 음악, 중간에 도파민을 터뜨려주는 파워풀한 트랙"", ""tags"": [""조깅"", ""도파민"", ""에너지"", ""파워풀""], ""song_type"": ""all"", ""stage_energies"": [0.3, 0.7, 0.85, 0.5]}",0.3,0.85,4.0,"[0.3, 0.7, 0.85, 0.5]","[0.3, 0.7, 0.85, 0.5]"
candidate_A,F2,0,True,"{""brightness"": 0.8, ""start_energy"": 0.3, ""end_energy"": 0.6, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 강한 에너지를 끌어내는 플레이리스트"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.6,4.0,,"[0.3, 0.39999999999999997, 0.5, 0.6]"
candidate_A,F2,1,True,"{""brightness"": 0.8, ""start_energy"": 0.3, ""end_energy"": 0.8, ""stage_count"": 4, ""stage_energies"": [0.3, 0.7, 0.85, 0.5], ""target_minutes"": 30, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 짧은 전력질주를 가미한 무난한 운동 플레이리스트"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.8,4.0,"[0.3, 0.7, 0.85, 0.5]","[0.3, 0.7, 0.85, 0.5]"
candidate_A,F2,2,True,"{""brightness"": 0.5, ""start_energy"": 0.3, ""end_energy"": 0.7, ""stage_count"": 4, ""target_minutes"": 30, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 짧게 강하게 터지는 구간을 넣어주는 플레이리스트"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.7,4.0,,"[0.3, 0.43333333333333335, 0.5666666666666667, 0.7]"
candidate_A,F2,3,True,"{""brightness"": 0.7, ""start_energy"": 0.3, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 30, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 짧은 전력질주를 가미한 강렬한 운동 세트"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.8,4.0,,"[0.3, 0.4666666666666667, 0.6333333333333333, 0.8]"
candidate_A,F2,4,True,"{""brightness"": 0.5, ""start_energy"": 0.25, ""end_energy"": 0.55, ""stage_count"": 4, ""target_minutes"": 30, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 짧은 전력질주를 가미한 무난한 트레이닝 플레이리스트"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""트레이닝""], ""song_type"": ""all"", ""same_as_previous"": false}",0.25,0.55,4.0,,"[0.25, 0.35000000000000003, 0.45000000000000007, 0.55]"
candidate_B,E1,0,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악, 마음을 안정시키는 가사와 멜로디로 위로를 받을 수 있는 플레이리스트"", ""tags"": [""힘들다"", ""위로"", ""안정"", ""따뜻함""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_B,E1,1,False,,,,,,
candidate_B,E1,2,True,"{""brightness"": 0.2, ""start_energy"": 0.15, ""end_energy"": 0.15, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악, 마음을 위로하는 감성적인 분위기"", ""tags"": [""힘들다"", ""위로"", ""감성"", ""달라지는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.15,0.15,2.0,,"[0.15, 0.15]"
candidate_B,E1,3,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 50, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악, 조용하고 안정적인 분위기"", ""tags"": [""힘들다"", ""위로"", ""따뜻함"", ""안정""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_B,E1,4,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악, 마음을 위로하는 소식"", ""tags"": [""힘들다"", ""위로"", ""따뜻함"", ""소식""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
